ivy,Ivy is a type of climbing plant with the scientific name of Hedera helix.
jab,
Jack,
Jack's,
jade,
jail,A place where people who have done a crime or a suspected of having done a crime are kept.
jailed,The past tense and past participle of jail.
Jake,
jam,Jam is a sweet spread for bread made by boiling fruit.
jamb,"jamb (plural jambs)
(architecture, interior decorating, finish carpentry) Either of the vertical components that form the side of an opening in a wall, such as that of a door frame, window frame, or fireplace.
(mining) Any thick mass of rock that prevents miners from following the lode or vein."
James,
Jan,
Jane,
Jane's,
Janet,
Jan's,
jar,A small cylindrical container usually made of glass or clay.
jars,The plural form of jar; more than one jar.
jaw,A jaw is the bottom of the mouth.
Jay,
Jayne,
jays,"jays
plural of jay"
jazz,Jazz is a kind of music invented by African Americans. It usually has a strong rhythm and is often played with horns.
Jean,
jeans,Jeans are pants made from denim.
Jed,
jeep,"jeep (plural jeeps)
A small, blocky, military-style vehicle with four-wheel drive, suited to rough terrain.
(genericized trademark) A sport utility vehicle or similar four-wheel-drive vehicle.
(corrosion) A device for detecting discontinuity in a protective coating, also called a ""holiday detector""[2]
(Australia, regional) A covered shopping cart, also called a ""shopping stroller"".[3]"
Jeff,
Jeff's,
jell,"jell (plural jells)
a jelly or gel"
jelly,";  Fruit juice mixed with sugar, then canned; especially grape."
Jenny,
jerk,A jerk is a quick action.
jersey,"jersey (countable and uncountable, plural jerseys)
(countable) A garment knitted from wool, worn over the upper body.
(countable) A shirt worn by a member of an athletic team, usually oversized, typically depicting the athlete's name and team number as well as the team's logotype.
(uncountable) A type of fabric knit"
Jess,
jet,A jet is a stream of gas or liquid forced through a small opening.
Jethro,
jets,The plural form of jet; more than one jet.
jet's,
jewel,A valuable gem; a precious stone.
Jill,
Jill's,
jilt,"To not marry, to break an engagement suddenly, to leave one standing at the altar"
Jim,
Jimmy,
Jim's,
Joan,
Joann,
Joann's,
Joan's,
job,"A job is an activity that you do, usually, regularly and for pay."
jobs,The plural form of job; more than one job.
jock,"jock (plural jocks)
(slang, archaic) A common man.
(Britain, slang, pejorative) A Scotsman."
jocks,
Joe,
Joetta,
jog,If you jog you run slowly.
jogging,The present participle of jog.
John,
join,"If someone joins two or more things, they bring them together."
joint,A place where two things meet but are still able to move.
jointly,"When two or more people do something jointly, they do it together; they cooperate on it."
joints,The plural form of joint; more than one joint.
joist,
joke,"If you tell a joke, you say something to make people laugh."
jokes,The plural form of joke; more than one joke.
jolly,"Full of fun; playful, funny."
jolt,"When you jolt something, you push or shake it suddenly."
Joseph,
Josh,
Joshua,
jostle,
jot,"When you jot something down, you write it quickly."
journey,A journey is a trip.
journeys,The plural form of journey; more than one journey.
Joy,
Joyce,
joys,The plural form of joy; more than one joy.
Joy's,
Juan,
Jude,
judge,"A judge is a person who decides or chooses.

Synonyms: justice, justice of the peace, moderator, arbitrator, adjudicator, referee, umpire, critic, reviewer and evaluator"
jug,"A jug is a large container for liquids, usually with a wide mouth."
jugs,The plural form of jug; more than one jug.
juicy,"If something is juicy, it is full of juice."
juke,"juke (plural jukes)
(Southern US) A roadside cafe or bar, especially one with dancing and sometimes prostitution."
jukebox,
July,
jump,"If you jump, you leave the ground completely."
jumped,The past tense and past participle of jump.
June,
jungle,A jungle is an area covered in trees.
junk,Junk is things that nobody wants or needs.
just,"When you just do something, you only did that thing."
Justin,
jute,"jute (uncountable)
The coarse, strong fiber of the East Indian plant, Corchorus olitorius, used to make mats, paper, gunny cloth etc.
The plants from which this fibre is obtained."
Karen,
Kate,
keel,
keep,"When you keep something for someone, you make something safe."
keeps,The third-person singular form of keep.
keg,A keg is a kind of barrel.
Keith,
Keith's,
Kelly,
Ken,
Kent,
Kentucky,
kept,The past tense and past participle of keep.
Kerry,
Kevin,
key,"A key is a small instrument, usually metal used to open locks."
khaki,"A dull yellowish-brown colour, the colour of dust."
Khan,
kick,A hit using the foot.
kid,A child or young person.
kidnaps,The third-person singular form of kidnap.
kidney,Kidney is an organ that is part of the human body. It cleans the blood and makes urine  which is the dirty water that needs to leave the body.
kids,The plural form of kid; more than one kid.
kill,"When you kill something or someone, you put them to death; you take away life."
kilt,"A kilt is a knee length skirt, with pleats, and usually with a tartan pattern and worn by men in the Scottish highlands."
Kim,
kind,"Type, variety."
kindness,The quality of being kind. When you you have kindness you do many kind things.
king,A king is the male leader of a country and whose son will probably lead the country.
kink,"kink (third-person singular simple present kinks, present participle kinking, simple past and past participle kinked)
To laugh loudly.
To gasp for breath as in a severe fit of coughing."
kiss,"The act of placing your lips on something, usually to show love or affection."
kit,A kit is a collection of tools.
kite,A kite is an object made of light material that can use the wind to fly. They are held by a long string.
kites,The plural form of kite; more than one kite.
knack,
knapsack,"knapsack (plural knapsacks)
(US) A case of canvas or leather, for carrying items on the back.
(cryptography) A set of values from which a subset is chosen."
knave,
knee,Part of the leg between the thigh and the shin.
kneel,"If you kneel, you lower your body and put one or two of your knees on the floor."
knelt,The past tense and past participle of kneel.
knew,The past tense of know.
knickers,Knickers refers to the underwear  that is worn by a female.
knife,A knife is a tool that cuts.
knight,A knight was a man who fought in battles on a horse during the Middle Ages.
knitting,The present participle of knit.
knob,"A knob is a rounded handle on a door or drawer.

Synonym: handle"
knock,A sound from something hard hitting wood.
knocking,The present participle of knock.
knots,The plural form of knot; more than one knot.
know,"When you know something, you have facts or ideas in your mind."
knowledge,Knowledge is information that you know.
known,"If something is known, people know about it; it is famous."
knuckles,The plural form of knuckle; more than one knuckle.
Kong,
Kyle,
lab,Another way of spelling laboratory.
labor,"Labor is the work that people do, usually lifting, moving, building, etc. rather than desk work."
laboring,The present participle of labor.
laced,"laced
Fastened or adorned with lace.
Tainted with something, especially a drug.I don't know what it was laced with, but he passed out a minute after drinking that first beer."
lad,A boy.
lady,"A polite way of saying ""woman""."
laid,The past tense and past participle of lay.
lake,A lake is a place with a lot of deep water. A lake does not usually have salt in it.
lamb,A lamb is a baby sheep.
lambs,The plural form of lamb; more than one lamb.
lame,If you are lame you are not able to walk well because of a problem with one's feet or legs.
lamp,A lamp is something that makes light .
lampshade,"lampshade (plural lampshades)
A cover over a lamp to either diffuse the light or to block it in certain directions so it doesn't cause glare by shining directly in one's eyes."
land,Land is the part of the Earth that is not water
lane,"A lane is one part of the road that cars traveling in one direction stay in, usually divided by white or yellow paint from other lanes."
Lang,
language,"A language is all the words used by a group of people, and grammar . People who speak the same language can understand each other; people speaking different languages cannot understand each other.

Synonyms: tongue and speech"
lank,
lap,The thighs. Usually used when one is sitting down.
Larry,
lasagna,"lasagna (plural lasagnas or lasagne)
A flat sheet of pasta.
An Italian baked dish comprising layers of such pasta with (usually) bolognese and bechamel sauce."
lass,"A lass is another word for a young women or girl, especially common in Scotland and the north of England."
last,Something is last in a row or in time if there are other things before it but no more things after it.
latch,A latch is a metal lever for fastening a door
late,"An event is late if it happens after a specified time.

Synonyms: not on time, behind, behind schedule, belated, delayed, tardy, overdue and past due


Antonyms: on time, early, ahead and ahead of schedule"
lately,"If something has happened lately, it happened not long ago. This usually for something that might happen more than once.

Synonym: recently"
later,The comparative form of late; more late.
latest,The superlative form of late; most late.
lathe,"lathe (third-person singular simple present lathes, present participle lathing, simple past and past participle lathed)
(transitive, Britain  dialectal) To invite; bid; ask."
laugh,"Someone laughs when they make a sound with their mouth because they think something is funny. It can sound like ""ha ha"", ""ho ho"", ""hee hee"", etc."
laughed,The past tense and past participle of laugh.
launch,"If you launch something, you throw it."
laundry,Laundry is clothes that need to be washed or that have been newly washed.
LaVerne,
lawn,Ground  that is covered with grass that is mowed short.
lay,"When you lay something, you place it down flat."
lead,A lead is a wire or strap attached to something.
leaf,"A big, flat part of a plant, often green."
leak,A hole in a tube. Usually used for gas tubes and water pipes.
lean,"If you lean against something, then you push or press against it.

He lean his bicycle against the wall."
leap,A leap is a jump.
leaps,The third-person singular form of leap.
learn,"When you learn something, you start to know how to do things that you didn't know before.

Synonym: study


Antonym: forget"
learning,Someone is learning ideas if they didn't know the ideas before and they are starting to know them.
learns,The third-person singular form of learn.
lease,"If someone leases, they take control a property or land by purchasing a contract  from the owner."
leave,"When you leave a place, you go away from it."
leaves,The plural form of leaf; more than one leaf.
leaving,The present participle of leave.
led,The past tense and past participle of lead.
Lee,
leeks,
left,"left (comparative more left or lefter, superlative most left or leftmost)
The opposite of right; toward the west when one is facing north.Synonyms: sinister, sinistralAntonyms: rightThe left side.
(politics) Pertaining to the political left.Antonyms: right"
leg,"Your legs are the two long parts of your body that you move to walk, or a similar body part on an animal."
leggings,The plural form of legging; more than one legging.
legs,The plural form of leg; more than one leg.
lemon,A lemon is a yellow citrus fruit that has a sour taste.
lend,"When you lend something to another person, you let them use it, after which they must return it to you.

Antonym: borrow"
length,Length is how long an object is.
lent,The past tense and past participle of lend.
leopard,A leopard is a type of large cat that has spots and lives in Africa and parts of Asia.
less,"A smaller amount or degree.

Synonyms: fewer and reduced


Antonym: more"
let,"When you let someone do something, you allow them to do it."
letter,A letter is a symbol which makes up part of a word.
lettuce,Lettuce is a round green vegetable.
Lewis,
Lex,
Lexington,
lick,"When you lick something, you touch it with your tongue in order to taste or moisten."
lid,A lid is an object that can be used to seal a container or a box.
lie,"If you lie down, your head and whole body are at the same level. You lie down when you want to rest or sleep.

Antonyms: stand and sit"
lies,The third-person singular form of lie.
lieutenant,"lieutenant (plural lieutenants)
(military) The lowest commissioned officer rank or ranks in many military forces.(military, US) In the US Army, Air Force and Marines, second lieutenant is the rank below first lieutenant, which is below captain. Both ranks may be referred to as Lieutenant or as the complete forms of the ranks.(military, US, navy) A naval officer whose rank is above that of ensign in the United States Navy and below that of a lieutenant commander. There are two ranks of lieutenant: lieutenant junior grade and lieutenant.(military, US) A commissioned officer in the United States Coast Guard, Public Health Service, or National Atmospheric and Oceanic Administration whose rank is above that of ensign and below lieutenant commander. There are two ranks of lieutenant: lieutenant junior grade and lieutenant.(military, Britain) A naval officer in the Royal Navy who holds the rank above sub-lieutenant and below lieutenant commander.(military, Canada, Australia, New Zealand) A naval officer who holds the rank above sub-lieutenant and below lieutenant commander.
(military, US) In the US Army, Air Force and Marines, second lieutenant is the rank below first lieutenant, which is below captain. Both ranks may be referred to as Lieutenant or as the complete forms of the ranks.
(military, US, navy) A naval officer whose rank is above that of ensign in the United States Navy and below that of a lieutenant commander. There are two ranks of lieutenant: lieutenant junior grade and lieutenant.
(military, US) A commissioned officer in the United States Coast Guard, Public Health Service, or National Atmospheric and Oceanic Administration whose rank is above that of ensign and below lieutenant commander. There are two ranks of lieutenant: lieutenant junior grade and lieutenant.
(military, Britain) A naval officer in the Royal Navy who holds the rank above sub-lieutenant and below lieutenant commander.
(military, Canada, Australia, New Zealand) A naval officer who holds the rank above sub-lieutenant and below lieutenant commander.
A person who executes the plans and directives of another.
The second-in-command of a group."
life,"Life is what makes a person, animal or plant grow and function."
lifelike,
lifeline,"lifeline (plural lifelines)
A line to which a drowning or falling victim may cling to.
A means or route for transporting indispensable supplies.
A source of salvation in a crisis.
(engineering) System or structure of vital importance to a community.
(nautical) On the deck of a boat, a line to which one can attach oneself to stay aboard on rough seas."
lifetime,"lifetime (plural lifetimes)
The duration of the life of someone or something.
(informal, hyperbolic) A long period of time.I've been waiting a lifetime for a train."
lift,Someone lifts something when they use their hands to make the thing go up.
lifts,The plural form of lift; more than one lift.
light,"The energy that our eyes sense is light.

Synonyms: photon and energy


Antonyms: darkness and blackness"
lighter,The comparative form of light; more light.
lightly,
lightning,A flash of light caused by electrical discharge in the atmosphere.
like,similar or the same
likely,"If something is likely, it is probably true or will probably happen."
likes,The third-person singular form of like.
limb,A limb is either a leg or an arm.
lime,"A lime is a green citrus fruit that has a sour taste, like a lemon but usually smaller."
limes,The plural form of lime; more than one lime.
limestone,"limestone (countable and uncountable, plural limestones)
An abundant rock of marine and fresh-water sediments; primarily composed of calcite (CaCO3); it occurs in a variety of forms, both crystalline and amorphous."
limit,The limit is the edge of how far something can go. It can go up to the limit but no farther.
limp,A limp is an irregular gait.
Linda,
line,"A mark that is long, straight and very thin."
linear,"A linear, model, system, relationship, etc. is one where a change in one part leads to a similar change in another part."
linens,The plural form of linen; more than one linen.
link,",  If you link two or more things, you make a connection between them."
links,The third-person singular form of link.
lint,"lint (usually uncountable, plural lints)
a fine material made by scraping cotton or linen cloth; used for dressing wounds
clinging fuzzy fluff that clings to fabric or accumulates in one's pockets or navel etc.
the fibrous coat of thick hairs covering the seeds of the cotton plant
raw cotton ready for baling"
lion,"A type of big cat from Africa, India and some of Europe; Panthera leo."
lip,"The edge of an opening, especially, the human mouth ."
liquor,
Lisa,
list,"A list is a group of related words, often in some order, often to help you remember something."
listen,"If you listen to something, you try to hear and understand it."
lit,The past tense and past participle of light.
liter,A litre is a measurement of water. 1000 millilitres = 1 litre.
little,"If something is little, its size is not big."
live,To be alive; to have life.
lives,The plural form of life; more than one life.
lives (long i),
lives (short i),
Liz,
load,"A load is something carried, often something heavy."
loaf,A block of bread after baking.
loam,
loan,"A loan is money that you borrow and pay back later. Usually, you take a loan from a bank."
lobby,A lobby is the entrance of a building.
locate,"To find a certain place, location, or destination."
lock,A lock is a metal thing on a door  that stops people from opening the door unless they have the right key to open it.
locker,"A locker is a cabinet to keep things in, usually with a lock."
lodge,"a building in an outdoorsy setting, where people can rent a room"
loft,A loft is an attic or a space near the roof of a building.
log,A log is a piece of wood that is long and round that has been cut off a tree.
logs,The plural form of log; more than one log.
lonely,"If you feel lonely, you feel sad because you are alone."
long,"If something is long, it takes a lot of time.

Synonym: lengthy


Antonym: short"
look,Someone looks at something when they move their head or move their eyes so that they can see the thing.
looking,The present participle of look.
loose,"If something is loose, it moves easily or may come away from what it is attached to."
Lorne,
Lorne's,
lose,"When you lose something, you don't know where it is."
losses,The plural form of loss; more than one loss.
lost,If you are lost you do not know where you are. You might not know how to get home.
lot,"A lot of something is a large amount of it.

Synonyms: much and many


Antonyms: little and a little"
lots,The plural form of lot; more than one lot.
loud,"If a sound is loud, you can hear it very easily. If it's very loud, it might hurt your ears."
lousy,"lousy (comparative lousier, superlative lousiest)
Remarkably bad; of poor quality, dirty, or underhanded; mean, contemptible.No offense, but his cooking is lousy.
Infested with lice.
(colloquial, usually with with) Filled or packed (with something, usually bad).The place was lousy with students.She's lousy with credit cards, goes shopping every day!2016, Rick Riordan, The Hammer of Thor, page 6:[I talked to] Annabeth about the Greek gods who hung out in New York and made her life difficult. Apparently North America was lousy with ancient gods. We had a full-blown infestation.
2016, Rick Riordan, The Hammer of Thor, page 6:[I talked to] Annabeth about the Greek gods who hung out in New York and made her life difficult. Apparently North America was lousy with ancient gods. We had a full-blown infestation."
love,"When someone loves another person, they feel good about the person and want the person to be happy."
loves,The third-person singular form of love.
low,"If cost, value, amount, sound, temperature, etc. is low, it is small."
Lucinda,
luck,"Someone who has good luck is someone who regularly has good things happen to them, almost as if by magic."
lucky,"If you are lucky, you have a lot of luck."
lug,
Luke,
Luke's,
lullaby,"lullaby (plural lullabies)
A cradlesong, a soothing song to calm children or lull them to sleep."
lump,"A lump is a small hard part of something smooth, soft, or continuous."
lumpy,"lumpy (comparative lumpier, superlative lumpiest)
Full of lumps, not smooth.I don't know which was worse, the lumpy soup or the lumpy bed.
Of a water surface: covered in many small waves as a result of wind; choppy."
lunch,"Lunch is the meal that we eat in the middle of the day.

Synonyms: luncheon, tiffin and dejeuner


Antonym: none"
lung,Your lungs are part of your body that is inside your chest. Your lungs allow you to breathe.
Lyle,
lyric,;  One verse of a song.
Mac,
mace,
machine,A machine is a man-made object with moving parts.
Mack,
mad,"If you are mad, you are angry."
made,The past tense and past participle of make.
Madison,
magic,"Magic has to do with making things happen in ways that are not physical, and might be called supernatural."
magnet,A natural object which can attract magnetic objects such as steel or iron.
magnets,The plural form of magnet; more than one magnet.
magnum,
maid,A maid is someone who cleans a house or other building for someone.
mail,Mail is the messages and packages that you send to other people.
mailed,The past tense and past participle of mail.
main,The main thing is the most important or biggest one.
Maine,
major,"A major change, problem, event, etc. is a big and important one."
make,"If you make something, you create it."
makes,The third-person singular form of make.
male,"If a person, animal, or plant is male, it cannot have babies or produce eggs. Boys and men are male people.

Antonym: female"
mall,A mall is a shopping center where there are many stores that are all in one building.
malt,"malt (countable and uncountable, plural malts)
Malted grain (sprouted grain) (usually barley), used in brewing and otherwise.
Malt liquor, especially malt whisky.1896, A. E. Housman, A Shropshire Lad, LXII:Oh many a peer of England brewsLivelier liquor than the Muse,And malt does more than Milton canTo justify God's ways to man.
1896, A. E. Housman, A Shropshire Lad, LXII:Oh many a peer of England brewsLivelier liquor than the Muse,And malt does more than Milton canTo justify God's ways to man.
(US) Short for ""malted milkshake"", a milkshake with malted milk powder added for flavor.
Maltose-rich sugar derived from malted grain."
man,A man is a male human.
manage,"If you manage something, you organise and control it."
mandate,
mane,The mane of an animal refers to the long hair on the neck of a lion or horse.
maneuver,A maneuver is a type of movement that is usually hard to do.
mangy,"mangy (comparative mangier, superlative mangiest)
Afflicted with mange.
Worn and squalid-looking; bedraggled or decrepit.We stayed in a really mangy hotel in New York."
Manhattan,
maniac,Maniac is someone who is crazy. Their mind is not working right.
man's,
mansion,A mansion is a large house that is usually really expensive.
many,A large number of .
map,"A map is an image of a place, usually with place names written in."
maple,"maple (countable and uncountable, plural maples)
A tree of the Acer genus, characterised by its usually palmate leaves and winged seeds.
The wood of such a tree, prized for its hardness and attractive appearance"
maps,The plural form of map; more than one map.
marble,"A hard stone, typically white or light yellow, polished smooth and shiny, used in making walls, floors or sculptures."
marina,"A marina is a place where boats are stored, similar to a harbour."
Mark,
market,A market is a place where many people come to buy and sell things.
marketing,The present participle of market.
Mark's,
marksman,
marmalade,Marmalade is a kind of jam made with oranges.
marry,"When two people marry they become husband and wife; that is, they become married. In many countries this is a legal agreement. In some cultures marrying is a part of the religion. Marrying is often done with a wedding ."
Marsha,
Martha,
Martin,
Mary,
mascot,A mascot is a character that stands for a group or company.
mash,"When you mash something, you crush a food, potato, beans, with a fork."
mask,"A mask is something you wear over your face for protection, or to disguise yourself."
mass,A measure of how much material is in something.
masses,The plural form of mass; more than one mass.
massive,Very big; large; too big.
mast,"mast (plural masts)
A tall, slim post or tower, usually tapering upward, used to support, for example, the sails on a ship, flags, floodlights, or communications equipment such as an aerial, usually supported by guy-wires.
(naval) A non-judicial punishment (""NJP"") disciplinary hearing under which a commanding officer studies and disposes of cases involving those under his command."
mat,"A mat is a floor covering, similar to a rug."
match,"A match is a game of football, tennis, etc."
matched,The past tense and past participle of match.
matchless,"matchless (comparative more matchless, superlative most matchless)
Having no match; without equal.1819, Sir Walter Scott, Ivanhoe, ch. 8:[T]he Prince was to declare the victor in the first day's tourney, who should receive as prize a warhorse of exquisite beauty and matchless strength.2002, Daniel Okrent, ""Books: A Prince of a Pitcher"" (Review of: Sandy Koufax: A Lefty's Legacy), Time, 30 Sept.:It was not his matchless talent that exalted Koufax beyond his greatest contemporaries so much as it was his knowledge that character was not connected to talent.
1819, Sir Walter Scott, Ivanhoe, ch. 8:[T]he Prince was to declare the victor in the first day's tourney, who should receive as prize a warhorse of exquisite beauty and matchless strength.
2002, Daniel Okrent, ""Books: A Prince of a Pitcher"" (Review of: Sandy Koufax: A Lefty's Legacy), Time, 30 Sept.:It was not his matchless talent that exalted Koufax beyond his greatest contemporaries so much as it was his knowledge that character was not connected to talent.
Having no mate.2010, Sandra Brennan, ""Movies: The Flying Matchmaker (1966),"" nytimes.com, 1 June (retrieved 13 Sep 2010):In this comedy, a matchmaker has a matchless daughter. Try as he might, he cannot seem to find anyone for her.
2010, Sandra Brennan, ""Movies: The Flying Matchmaker (1966),"" nytimes.com, 1 June (retrieved 13 Sep 2010):In this comedy, a matchmaker has a matchless daughter. Try as he might, he cannot seem to find anyone for her."
mate,A mate is someone you do something with.
material,Material is the things or ideas that are used in making or doing something.
math,Math is a short form of mathematics.
Matt,
mattress,"A mattress is a fabric case with springs, put on top of a bed."
Maude,
maul,"maul (plural mauls)
A heavy long-handled hammer, used for splitting logs by driving a wedge into it, or in combat.
(rugby) A situation where the player carrying the ball, who must be on his feet, is held by one or more opponents, and one or more of the ball carrier's team mates bind onto the ball carrier."
mauling,"mauling (plural maulings)
An instance of something being mauled."
max,A common shortening of the word maximum
Max's,
Maxwell,
May,
maze,A maze is a game consisting in a complicated path where you have to get the exit.
me,"You use me instead of your name, to refer to yourself."
meadow,An open field or grassy area; meadows are often found near rivers.
meadows,The plural form of meadow; more than one meadow.
meal,"A meal is the food you eat at regular times of the day. Breakfast, lunch, and dinner, are meals."
meals,The plural form of meal; more than one meal.
mean,A word means something when the word expresses the same idea as the other something.
meat,"Meat is the muscle of animals that we eat. Beef, chicken, and pork are kinds of meat."
meats,The plural form of meat; more than one meat.
media,The plural form of medium; more than one medium.
mediate,"mediate (third-person singular simple present mediates, present participle mediating, simple past and past participle mediated)
(transitive) To resolve differences, or to bring about a settlement, between conflicting parties.
(intransitive) To intervene between conflicting parties in order to resolve differences or bring about a settlement.
To divide into two equal parts.(Can we find and add a quotation of Holder to this entry?)
To act as an intermediary causal or communicative agent; convey"
medic,
medical,About physical health and medicine.
medics,"medics
plural of medic"
medium,"A medium amount is an amount that is not small and not large, but in the middle."
medley,"medley (plural medleys)
(now  rare, archaic) Combat, fighting; a battle. [from 14thc.]1485, Sir Thomas Malory, chapter lxxj, in Le Morte Darthur, book X:Thenne came the kyng of Irland and the kynge of the stryete marches to rescowe syre Tristram and sire Palomydes / There beganne a grete medle / & many knyghtes were smyten doune on bothe partyes / and alweyes sir launcelot spared sir Tristram / and he spared hym(Can we find and add a quotation of Holland to this entry?)
1485, Sir Thomas Malory, chapter lxxj, in Le Morte Darthur, book X:Thenne came the kyng of Irland and the kynge of the stryete marches to rescowe syre Tristram and sire Palomydes / There beganne a grete medle / & many knyghtes were smyten doune on bothe partyes / and alweyes sir launcelot spared sir Tristram / and he spared hym
A collection or mixture of miscellaneous things. [from 17thc.]a fruit medleyAddisonthis medley of philosophy and warW. WalshLove is a medley of endearments, jars, / Suspicions, reconcilements, wars.
Addisonthis medley of philosophy and war
W. WalshLove is a medley of endearments, jars, / Suspicions, reconcilements, wars.
(music) A collection of related songs played or mixed together as a single piece. [from 17thc.]They played a medley of favorite folk songs as an encore.
(swimming) A competitive swimming event that combines the four strokes of butterfly, backstroke, breaststroke, and freestyle. [from 20th c.]
A cloth of mixed colours.(Can we find and add a quotation of Fuller to this entry?)"
meet,"When you meet someone, you get together with them.

Synonyms: join and encounter"
meeting,A meeting is when a group of people come together to talk about something important.
Meg,
Mel,
melt,Melting is a process of an object changing from the solid state to the liquid state without a change in temperature.
melted,The past tense and past participle of melt.
melts,The third-person singular form of melt.
membrane,"membrane (plural membranes)
A flexible enclosing or separating tissue forming a plane or film and separating two environments (usually in a plant or animal).
A mechanical, thin, flat flexible part that can deform or vibrate when excited by an external force.
A flexible or semi-flexible covering or waterproofing whose primary function is to exclude water."
memorize,
men,The plural form of man; more than one man.
mend,"When you mend something, you try to fix it.

Synonym: fix


Antonyms: destroy and tear"
merchant,A merchant is someone who sells goods.
merry,If you are merry you feel happy.
mess,A mess is a dirty or untidy place or situation.
met,The past tense and past participle of meet.
mice,The plural form of mouse; more than one mouse.
Michael,
microscope,A microscope is a device that makes tiny things easy to see.
microscopic,"If something is microscopic, it is very small. It is too small to be seen with the eye."
middle,The place that is between two things; the place that is halfway between two ends of something.
midnight,midnight is a time between sunset and sunrise.
midwest,
might,The past tense of may.
mighty,
Mike,
Mike's,
mild,"If something is mild, it is not strong or extreme."
mildew,"mildew (uncountable)
(phytopathology) A growth of minute powdery or webby fungi, whitish or of different colors, found on various diseased or decaying substances."
Mildred,
mile,A mile is a measurement of distance. It is equal to 1.609 km .
miles,The plural form of mile; more than one mile.
milk,Milk is a white liquid some animals make for their babies to drink. People often drink cow's milk.
milkshakes,The plural form of milkshake; more than one milkshake.
mill,"A mill is a place where things are processed with machines.

A mill is a place where grain is ground to make flour.


A mill is a factory or place for manufacturing  things.

My grandfather worked for many years at a steel mill.
General Mills is large company the makes cereal."
million,"The number 1,000,000."
millionth,"millionth (not comparable)
The ordinal form of the number one million."
Milwaukee,
mimic,To mimic is to copy something very closely.
mind,Someone's mind is the part of them that thinks.
mine,"If something is mine, it belongs to me."
mines,The plural form of mine; more than one mine.
mink,A mink is a short haired animal that is like a weasel.
mint,Mint is a plant in the genus Mentha which has very strong-smelling leaves.
minutes,The plural form of minute; more than one minute.
mirror,A very reflective surface which light can bounce off of.
misconduct,
miss,"If you miss something, you don't hit it."
missed,The past tense and past participle of miss.
misses,The third-person singular form of miss.
mission,"A mission is a quest given by someone to gain something.

Synonym: quest"
mist,Water vapor that you can see.
mistake,A mistake is something that is done wrong or is incorrect.
Mister,
mistletoe,
Mitch,
Mitchell,
mitt,"A mitt is a type of glove. On a mitt, there is one part for the thumb and one part for the other fingers. An oven mitt is a type of mitt."
mittens,"mittens
plural of mitten"
mix,"If you mix something, you stir two or more things together."
mixes,The third-person singular form of mix.
moan,"When you moan, you complain about something to another person."
moaned,The past tense and past participle of moan.
moans,The third-person singular form of moan.
mob,"A large, angry group of people."
mock,"A fake copy of something, usually meaning lesser quality."
modest,"If you are modest, you do not show too much pride for what you've done, what you have, or what you can do"
Moe's,
moist,If something is moist it is a little bit wet or damp.
mold,A mold is a hollow form in which a liquid or plastic object is made.
molds,The plural form of mold; more than one mold.
moles,"moles
plural of mole"
Molly,
Mom,
moment,A moment is a very short time. It is not an exact measurement.
mommy,A word for mother used mostly by young children.
Mom's,
money,Money is the coins or notes that are used to pay for things.
monkey,A monkey is a primate with a long tail that climbs trees.
monkeys,The plural form of monkey; more than one monkey.
monoxide,"monoxide (plural monoxides)
(chemistry) any oxide containing a single oxygen atom in each molecule or formula unit"
month,"A measure of time, approximately equal to the time taken for the moon to circle the earth."
monthly,"If something is monthly, then it happens or comes once in a month."
months,The plural form of month; more than one month.
mood,An emotion or a state of mind.
mop,"A tool used for cleaning floors or similar things, made of cloth."
morbid,"morbid (comparative more morbid, superlative most morbid)
(originally) Of, or relating to disease. [from 1650s]
(by extension) Taking an interest in unhealthy or unwholesome subjects such as death, decay, disease. [from 1770s]
Suggesting the horror of death; macabre or ghoulish
Grisly or gruesome."
more,"A larger amount.

Synonyms: additional, extra, added and other


Antonyms: less and fewer"
morning,"Morning is the time of day when people wake up to have breakfast and go to work or school. In most cases, it is also the time of sunrise.

Synonym: morrow


Antonym: evening"
mosaic,A mosaic is a picture or design made with small coloured pieces.
mosaics,The plural form of mosaic; more than one mosaic.
moss,Moss is a kind of plant that grows on the ground or other kind of surface and is usually green.
most,"The majority of; much of; > 50%.

Synonyms: majority and much


Antonyms: not much and little"
motel,"A motel is a place where people pay to stay in a room overnight, usually for only a few days."
moth,
mother,"A mother is the woman who is one of a person or animal's parents.

Synonyms: mom, mum, mommy, mama and ma"
moths,"moths
plural of moth"
motive,A motive is a reason to do something.
motor,A machine that changes energy into motion .
motorcycle,A vehicle with two wheels and an engine.
mould,Mould is another way of spelling mold.
mound,"mound (plural mounds)
(obsolete, anatomy, measurement, figuratively) A hand.
(obsolete) A protection; restraint; curb.
(obsolete) A helmet.
(obsolete) Might; size.
An artificial hill or elevation of earth; a raised bank; an embankment thrown up for defense; a bulwark; a rampart.
A natural elevation appearing as if thrown up artificially; a regular and isolated hill, hillock, or knoll.
(baseball) Elevated area of dirt upon which the pitcher stands to pitch.
A ball or globe forming part of the regalia of an emperor or other sovereign. It is encircled with bands, enriched with precious stones, and surmounted with a cross.
(US, vulgar, slang) The mons veneris."
mount,If you mount something you get on to it.
mouse,A mouse is a very small animal that is similar to a small rat.
mouth,a part of the face used for eating and talking
move,"If you move, you go from one place to another."
Mr.,
Mrs.,
much,Much is a lot of; a large amount of; a high degree
muck,Muck is any unclean wet substance.
mud,Mud is dirt  with water in it.
muff,
